"","opcode","fullspp","MaxN","longitude","latitude","depth","status","sd"
"3874","GB-BV-P04","Kyphosidae Kyphosus spp",2,115.3839483,-33.54754667,16.1,"No-take","preferential"
"3875","GB-BV-P04","Labridae  spp",2,115.3839483,-33.54754667,16.1,"No-take","preferential"
"3876","GB-BV-P04","Labridae Austrolabrus maculatus",6,115.3839483,-33.54754667,16.1,"No-take","preferential"
"3877","GB-BV-P04","Labridae Bodianus frenchii",1,115.3839483,-33.54754667,16.1,"No-take","preferential"
"3878","GB-BV-P04","Labridae Choerodon rubescens",1,115.3839483,-33.54754667,16.1,"No-take","preferential"
"3879","GB-BV-P04","Labridae Coris auricularis",18,115.3839483,-33.54754667,16.1,"No-take","preferential"
"3880","GB-BV-P04","Labridae Notolabrus parilus",3,115.3839483,-33.54754667,16.1,"No-take","preferential"
"3881","GB-BV-P04","Labridae Ophthalmolepis lineolatus",8,115.3839483,-33.54754667,16.1,"No-take","preferential"
"3882","GB-BV-P04","Labridae Pseudolabrus biserialis",7,115.3839483,-33.54754667,16.1,"No-take","preferential"
"3883","GB-BV-P04","Microcanthidae Neatypus obliquus",126,115.3839483,-33.54754667,16.1,"No-take","preferential"
"3884","GB-BV-P04","Monacanthidae  spp",15,115.3839483,-33.54754667,16.1,"No-take","preferential"
